date,price,momentum_short_raw_rsi,momentum_short_position,momentum_short_velocity,momentum_short_acceleration,momentum_long_raw_rsi,momentum_long_position,momentum_long_velocity,momentum_long_acceleration,momentum_contrast_raw_short_minus_long,momentum_contrast_position_short_minus_long,momentum_contrast_velocity_short_minus_long,momentum_contrast_acceleration_short_minus_long
2016-04-29,0.05433455433455433,-0.3827838827838828,-0.34615384615384615,-0.5360195360195361,0.03907203907203907,-0.1862026862026862,-0.3742368742368742,-0.43223443223443225,-0.49694749694749696,-0.3504273504273504,-0.08180708180708181,-0.3076923076923077,0.2753357753357753
2016-05-02,0.08424908424908426,-0.14590964590964592,-0.0006105006105006105,-0.4218559218559218,0.30097680097680096,0.04700854700854701,-0.07326007326007326,-0.3669108669108669,-0.20146520146520144,-0.28876678876678874,0.11782661782661781,-0.2148962148962149,0.3717948717948718
2016-05-03,-0.2851037851037851,0.05006105006105006,0.020146520146520144,-0.13797313797313798,0.08241758241758242,0.23809523809523808,-0.04945054945054945,-0.026251526251526252,-0.14652014652014653,-0.12759462759462756,-0.001221001221001221,-0.1288156288156288,0.16605616605616605
2016-05-04,-0.09645909645909646,-0.16422466422466422,-0.15873015873015872,-0.21123321123321123,0.13736263736263737,-0.022588522588522588,-0.221001221001221,-0.2216117216117216,-0.19719169719169719,-0.2289377289377289,-0.10073260073260072,-0.08669108669108669,0.2631257631257631
2016-05-05,-0.25213675213675213,-0.44566544566544564,-0.3791208791208791,-0.4682539682539682,-0.11477411477411475,-0.2667887667887668,-0.44810744810744807,-0.5244200244200244,-0.40476190476190477,-0.40476190476190477,-0.10134310134310134,-0.19108669108669107,0.06898656898656899
2016-05-06,-0.11660561660561661,-0.40964590964590963,-0.14407814407814404,-0.3119658119658119,-0.028083028083028084,-0.43345543345543347,-0.39133089133089133,-0.38949938949938945,-0.2087912087912088,-0.15384615384615385,0.020146520146520144,-0.07264957264957266,0.09462759462759461
2016-05-09,-0.34249084249084244,-0.2063492063492063,-0.30708180708180705,-0.41941391941391937,-0.14224664224664224,-0.20573870573870573,-0.48656898656898656,-0.38095238095238093,-0.4029304029304029,-0.18925518925518922,-0.0463980463980464,-0.1984126984126984,-0.026251526251526252
2016-05-10,-0.21306471306471303,-0.35531135531135527,-0.19413919413919414,-0.26373626373626374,-0.010378510378510378,-0.35958485958485964,-0.4566544566544566,-0.48595848595848595,-0.1043956043956044,-0.1862026862026862,-0.021978021978021976,0.006105006105006104,0.07020757020757021
2016-05-11,-0.13797313797313798,-0.5866910866910867,-0.3669108669108669,-0.37484737484737485,-0.21978021978021978,-0.4768009768009768,-0.442002442002442,-0.4230769230769231,-0.24664224664224663,-0.2869352869352869,-0.2326007326007326,-0.18742368742368742,-0.18925518925518922
2016-05-12,-0.051892551892551896,-0.55006105006105,-0.49328449328449325,-0.4652014652014652,-0.3137973137973138,-0.30158730158730157,-0.2753357753357753,-0.2039072039072039,-0.4084249084249084,-0.427960927960928,-0.31440781440781446,-0.39865689865689863,-0.2625152625152625
2016-05-13,0.054945054945054944,-0.5390720390720389,-0.47374847374847373,-0.46336996336996333,-0.21428571428571427,-0.467032967032967,-0.41147741147741146,-0.3803418803418803,-0.30097680097680096,-0.4157509157509158,-0.3028083028083028,-0.34493284493284493,-0.10561660561660562
2016-05-16,-0.0757020757020757,-0.4029304029304029,-0.2796092796092796,-0.3253968253968254,-0.06532356532356533,-0.48534798534798534,-0.5305250305250305,-0.40109890109890106,-0.2399267399267399,-0.21367521367521367,-0.12759462759462756,-0.17277167277167274,0.06043956043956044
2016-05-17,-0.12454212454212454,-0.2673992673992674,-0.18986568986568983,-0.20146520146520144,0.11538461538461539,-0.4267399267399268,-0.3974358974358974,-0.4267399267399268,-0.06105006105006105,-0.13614163614163613,-0.05128205128205128,-0.05616605616605617,0.11233211233211234
2016-05-18,-0.21428571428571427,-0.2765567765567765,-0.28266178266178266,-0.3302808302808303,-0.15567765567765565,-0.1282051282051282,0.0036630036630036626,-0.10622710622710621,-0.2448107448107448,-0.31440781440781446,-0.28205128205128205,-0.30708180708180705,-0.15018315018315015
2016-05-19,-0.29181929181929184,-0.2216117216117216,-0.31807081807081805,-0.24725274725274726,-0.1862026862026862,-0.21123321123321123,-0.21306471306471303,-0.16910866910866912,-0.20207570207570208,-0.24053724053724052,-0.2588522588522589,-0.21611721611721613,-0.06959706959706959
2016-05-20,-0.34004884004884,-0.3669108669108669,-0.3974358974358974,-0.5244200244200244,-0.235042735042735,-0.24786324786324787,-0.28327228327228327,-0.2796092796092796,-0.29120879120879123,-0.43345543345543347,-0.304029304029304,-0.427960927960928,-0.043345543345543344
2016-05-23,-0.2667887667887668,-0.06288156288156288,0.030525030525030524,-0.30219780219780223,0.0231990231990232,-0.12576312576312576,-0.2814407814407815,-0.30341880341880345,-0.17277167277167274,-0.06288156288156288,0.1514041514041514,-0.20512820512820512,0.12332112332112331
2016-05-24,-0.2741147741147741,-0.1043956043956044,-0.10256410256410256,-0.2081807081807082,-0.016483516483516484,-0.08608058608058607,-0.31318681318681324,-0.3064713064713065,-0.2686202686202686,-0.06898656898656899,-0.010989010989010988,-0.15934065934065933,0.0989010989010989
2016-05-25,-0.24664224664224663,-0.1752136752136752,-0.20512820512820512,-0.22466422466422467,-0.11843711843711843,-0.030525030525030524,-0.34371184371184366,-0.28937728937728935,-0.25824175824175827,-0.09401709401709402,-0.13003663003663005,-0.08974358974358974,-0.06288156288156288
2016-05-26,-0.39316239316239315,0.10378510378510379,0.020146520146520144,-0.01282051282051282,-0.014041514041514042,0.152014652014652,0.1043956043956044,-0.11416361416361415,0.04029304029304029,-0.026862026862026864,-0.06776556776556776,0.018315018315018316,-0.07692307692307693
2016-05-27,-0.46153846153846156,0.03296703296703297,0.03540903540903541,-0.02503052503052503,0.0006105006105006105,0.012210012210012208,-0.022588522588522588,-0.03479853479853479,0.14835164835164835,0.028083028083028084,-0.008547008547008548,-0.038461538461538464,-0.08669108669108669
2016-05-31,-0.3919413919413919,0.03663003663003663,-0.04456654456654456,-0.009768009768009768,0.02564102564102564,0.04212454212454213,-0.004273504273504274,-0.03785103785103785,0.13797313797313798,0.003052503052503052,-0.06288156288156288,-0.03663003663003663,-0.07142857142857142
2016-06-01,-0.32844932844932845,-0.18986568986568983,-0.20757020757020758,-0.14346764346764346,-0.10683760683760683,-0.09096459096459096,-0.13919413919413917,-0.13003663003663005,0.007936507936507934,-0.05982905982905983,-0.13247863247863248,-0.0927960927960928,-0.10134310134310134
2016-06-02,-0.231990231990232,-0.2844932844932845,-0.29853479853479853,-0.22039072039072038,-0.24664224664224663,0.07875457875457875,0.13919413919413917,0.021367521367521368,0.25824175824175827,-0.3113553113553113,-0.3223443223443223,-0.2222222222222222,-0.2667887667887668
2016-06-03,-0.23076923076923078,-0.16788766788766787,-0.0018315018315018313,-0.1862026862026862,-0.017094017094017096,0.14896214896214896,0.24358974358974358,0.10134310134310134,0.35470085470085466,-0.19536019536019533,-0.13003663003663005,-0.2283272283272283,-0.16178266178266176
2016-06-06,-0.12148962148962149,-0.34371184371184366,-0.19658119658119658,-0.30219780219780223,-0.1562881562881563,0.042735042735042736,0.13308913308913306,0.17887667887667885,0.17887667887667885,-0.3388278388278388,-0.2967032967032967,-0.3199023199023199,-0.2313797313797314
2016-06-07,-0.038461538461538464,-0.152014652014652,-0.017094017094017096,-0.30708180708180705,0.045177045177045176,0.13186813186813187,0.20207570207570208,0.2283272283272283,0.19291819291819293,-0.2686202686202686,-0.13797313797313798,-0.416971916971917,-0.07753357753357752
2016-06-08,-0.10166386929620151,-0.062280568577853176,0.08456724262777122,-0.1770722047801708,0.24118455478678436,0.10166386929620151,0.08334605500859762,0.15783849977818673,0.12333994953653277,-0.12517173096529316,0.027476721431405813,-0.3196458593186876,0.14959548334876496
2016-06-09,-0.2026862026862027,0.020146520146520144,0.09096459096459096,0.03663003663003663,0.25457875457875456,-0.001221001221001221,0.13308913308913306,0.07509157509157507,0.10378510378510379,-0.05128205128205128,0.04822954822954823,-0.10866910866910866,0.19108669108669107
2016-06-10,-0.03296703296703297,0.19597069597069594,0.39010989010989006,0.231990231990232,0.540903540903541,0.14713064713064714,0.16788766788766787,0.19597069597069594,0.08424908424908426,0.22527472527472528,0.43589743589743585,0.22344322344322343,0.517094017094017
2016-06-13,-0.051892551892551896,0.36507936507936506,0.47374847374847373,0.23076923076923078,0.6727716727716728,0.4029304029304029,0.25824175824175827,0.18192918192918192,0.11477411477411475,0.29120879120879123,0.48656898656898656,0.2967032967032967,0.5769230769230769
2016-06-14,-0.18803418803418803,0.5543345543345543,0.5714285714285714,0.5293040293040293,0.6379731379731379,0.21794871794871792,0.06898656898656899,0.12576312576312576,0.10805860805860806,0.594017094017094,0.6526251526251526,0.6336996336996337,0.5103785103785102
2016-06-15,-0.10500610500610501,0.43956043956043955,0.41391941391941384,0.4542124542124542,0.4536019536019536,0.3137973137973138,-0.07142857142857142,0.0463980463980464,-0.2026862026862027,0.4218559218559218,0.44993894993894995,0.5402930402930403,0.46764346764346765
2016-06-16,-0.20512820512820512,0.30586080586080583,0.19963369963369965,0.28998778998779,0.3113553113553113,0.14713064713064714,-0.16544566544566544,-0.05616605616605617,-0.2326007326007326,0.26800976800976806,0.34371184371184366,0.41514041514041516,0.37545787545787546
2016-06-17,-0.12087912087912088,0.5103785103785102,0.5347985347985348,0.4413919413919414,0.43528693528693524,0.37973137973137966,0.03968253968253968,0.051892551892551896,-0.017704517704517704,0.3882783882783883,0.38949938949938945,0.3937728937728938,0.36996336996337
2016-06-20,-0.1343101343101343,0.5274725274725275,0.36507936507936506,0.4884004884004884,0.3199023199023199,0.442002442002442,0.13308913308913306,0.25213675213675213,-0.0811965811965812,0.41941391941391937,0.3003663003663003,0.28327228327228327,0.31746031746031744
2016-06-21,-0.16727716727716724,0.409035409035409,0.24175824175824176,0.3717948717948718,0.11843711843711843,0.358974358974359,0.2026862026862027,0.16422466422466422,0.033577533577533576,0.21855921855921853,0.15995115995115994,0.23565323565323562,0.163003663003663
2016-06-22,-0.06898656898656899,0.30219780219780223,0.184981684981685,0.24175824175824176,0.047619047619047616,0.11965811965811966,-0.11477411477411475,-0.02869352869352869,-0.018315018315018316,0.28205128205128205,0.25946275946275943,0.2283272283272283,0.15567765567765565
2016-06-23,-0.1349206349206349,0.27594627594627597,0.004884004884004884,0.20757020757020758,-0.033577533577533576,0.006715506715506716,-0.25335775335775335,-0.20146520146520144,-0.06654456654456653,0.2625152625152625,0.16361416361416362,0.25335775335775335,0.0873015873015873
2016-06-24,-0.27838827838827834,0.31746031746031744,0.39316239316239315,0.35347985347985345,0.2148962148962149,0.08852258852258853,0.2655677655677655,-0.059218559218559216,0.42918192918192916,0.29304029304029305,0.3119658119658119,0.33943833943833945,0.06593406593406594
2016-06-27,-0.02503052503052503,-0.23931623931623933,0.04029304029304029,0.05616605616605617,0.21611721611721613,-0.5244200244200244,-0.28083028083028083,-0.18803418803418803,0.12515262515262515,0.0927960927960928,0.2094017094017094,0.08180708180708181,0.21611721611721613
2016-06-28,-0.027472527472527472,-0.12271062271062269,0.08547008547008547,0.14346764346764346,0.19352869352869354,-0.33943833943833945,-0.11233211233211234,-0.21306471306471303,0.16910866910866912,0.11416361416361415,0.2588522588522589,0.25457875457875456,0.19413919413919414
2016-06-29,0.07814407814407814,-0.38583638583638585,-0.10378510378510379,-0.06105006105006105,0.03785103785103785,-0.5525030525030524,-0.2954822954822955,-0.30097680097680096,-0.06288156288156288,-0.026862026862026864,0.2081807081807082,0.16971916971916973,0.1684981684981685
2016-06-30,0.18437118437118435,-0.38705738705738707,-0.235042735042735,-0.19108669108669107,-0.07631257631257632,-0.47619047619047616,-0.2844932844932845,-0.24725274725274726,-0.20146520146520144,-0.16544566544566544,0.07203907203907202,0.04151404151404151,0.09645909645909646
2016-07-01,0.30097680097680096,-0.4548229548229548,-0.06043956043956044,-0.0641025641025641,0.11843711843711843,-0.5433455433455433,-0.22466422466422467,-0.35470085470085466,-0.1514041514041514,-0.033577533577533576,0.2448107448107448,0.20146520146520144,0.23809523809523808
