horizon,feature,ic_mean,ic_std,icir,n_days,n_eff,t_stat,p_value
5,volume__price_zvel26_52,-0.013705855101386265,0.36308396549606853,-0.037748444998556875,2551,510.2,-0.8526470488558494,0.3942559284456573
5,momentum__willr_short_velocity,0.013003813121414062,0.36262655687649914,0.035860068367366736,2551,510.2,0.8099931392239645,0.41832248076144446
5,momentum__rsi_short_velocity,0.012397990093011655,0.3616451011228298,0.03428220112623834,2551,510.2,0.7743528937334316,0.43908152295272135
5,volatility__vol_rs20,-0.014468479384198709,0.4226244053671,-0.0342348411508112,2551,510.2,-0.7732831452104558,0.43971364825878806
5,volatility__vol_park20,-0.013809201382701966,0.42347035021508006,-0.03260960625859234,2551,510.2,-0.7365729778220789,0.461721279647602
5,volume__price_zvel12_26,-0.011539146858629414,0.3635097812958772,-0.03174370389014973,2551,510.2,-0.7170143152313918,0.47369402040440706
5,volatility__vol_park100,-0.013449271230533476,0.4286753127078932,-0.03137402792238247,2551,510.2,-0.7086642196721776,0.4788571727196398
5,momentum__mfi_long_raw,-0.011161398382096151,0.3565460569800141,-0.03130422609812172,2551,510.2,-0.7070875634824205,0.47983552170447374
5,volatility__vol_rs100,-0.01310359573785681,0.4259862678457969,-0.03076060597944014,2551,510.2,-0.6948084857638488,0.48749224001553787
5,volatility__atr_norm,-0.01318199636506183,0.42876492109257375,-0.030744111088826066,2551,510.2,-0.6944359056534938,0.4877255949053256
5,momentum__cci_long_acceleration,0.011025979116923846,0.35944579220317313,0.030674942803869357,2551,510.2,0.6928735596006959,0.488704783621215
5,momentum__cci_long_velocity,0.010929760165354048,0.36093253365734385,0.030282003272474083,2551,510.2,0.683997995803676,0.4942875865088412
5,trend__acceleration_52/104,-0.011368090944727557,0.37638322375715727,-0.030203500653531407,2551,510.2,-0.6822248094811272,0.49540702137292303
5,volatility__vol20,-0.012276825487331174,0.4198679753672472,-0.02923972821835951,2551,510.2,-0.6604554962644015,0.5092602276554634
5,momentum__willr_long_velocity,0.010373828445173015,0.3601325489428698,0.028805584154012926,2551,510.2,0.6506492206613256,0.5155664216240486
5,volatility__vol100,-0.012337407790171414,0.4314664171279519,-0.028594132243930218,2551,510.2,-0.6458730279701075,0.518652539003707
5,trend__velocity_26/52,0.010334628131570506,0.3681423694729191,0.028072368161173394,2551,510.2,0.6340876258064264,0.5263083795533074
5,candle__skew_log,0.009614767827233526,0.35236398814223163,0.0272864655605854,2551,510.2,0.6163359665498636,0.5379482358306827
5,momentum__rsi_short_raw,0.009539930864901465,0.35921283503101564,0.026557878601631134,2551,510.2,0.5998789304941806,0.5488537710886862
5,candle__gap_log,-0.009465093902569404,0.3705643376192557,-0.02554237669868415,2551,510.2,-0.5769411723775656,0.5642341642389153
5,volatility__vol_rs7,-0.010102989914828407,0.4219822035965087,-0.023941744056317344,2551,510.2,-0.5407867109456159,0.5888910808120051
5,momentum__cci_short_velocity,0.008599123338441256,0.36072805504074457,0.02383824384679472,2551,510.2,0.5384488888655594,0.5905024743637813
5,momentum__cmf_long_velocity,-0.008157228894194788,0.353542302734676,-0.023072851059400858,2551,510.2,-0.5211604972136151,0.6024815402788418
5,volatility__vol_park7,-0.009689604789565586,0.4228141836980709,-0.022916934112325985,2551,510.2,-0.5176387064538874,0.6049351733632031
5,trend__rel_52,0.00840312177042871,0.36803042147174786,0.02283268251799609,2551,510.2,0.5157356645333651,0.606262890819376
5,momentum__cmf_long_raw,0.007829371725882899,0.34994783395927603,0.022372968100136933,2551,510.2,0.5053518158286282,0.6135304170381453
5,momentum__mfi_short_raw,-0.007861444709739497,0.3600704094808705,-0.021833076261594756,2551,510.2,-0.49315695103745755,0.6221142994513605
5,candle__range_log,-0.008670396635900357,0.41273224108093215,-0.021007316058452023,2551,510.2,-0.47450500390959105,0.6353432546657325
5,momentum__willr_short_raw,0.006810163572217667,0.3642763279285963,0.018695048374245612,2551,510.2,0.42227640966739866,0.6730015151717443
