representation,horizon,feature,ic_mean,ic_std,icir,n_days,n_eff,t_stat,p_value
global_removed,1,volatility__vol_rs20,-0.0019430907236544636,0.15486006443621247,-0.01254739710156088,2551,2551.0,-0.6337367205203459,0.5263094943018353
global_removed,1,volatility__vol_rs100,-0.0018672882875444704,0.15567859145943527,-0.01199450913602995,2551,2551.0,-0.6058117729591381,0.5446936679350342
global_removed,1,volatility__vol_park20,-0.0017339871715222753,0.15874778950106144,-0.010922905931302315,2551,2551.0,-0.5516878542558158,0.5812105734259154
global_removed,1,volatility__atr_norm,-0.0010924288225147092,0.17001722455600904,-0.006425400869632645,2551,2551.0,-0.3245304537817663,0.7455630889111486
global_removed,1,volatility__bb_bandwidth,-0.0007996848628929554,0.13167261814822503,-0.006073281401549584,2551,2551.0,-0.30674580608726015,0.7590619060164829
global_removed,1,trend__velocity_52/104,-0.0009086043732687877,0.18875323123970245,-0.00481371559735011,2551,2551.0,-0.243128380451337,0.8079255013463925
global_removed,1,trend__adx,0.00012560144805547418,0.1149833919315798,0.001092344258988399,2551,2551.0,0.055171495949898584,0.9560061593483815
global_removed,1,candle__range_log,-0.00011234561882589093,0.1355115391814163,-0.0008290483563579632,2551,2551.0,-0.04187309784319489,0.9666031405804509
global_removed,5,trend__rel_52,-0.03079657958336269,0.16209463580922698,-0.1899913555412649,2551,510.2,-4.291450114476902,2.125258160285264e-05
global_removed,5,trend__rel_26,-0.02985054233512393,0.1572029868122227,-0.18988533831599577,2551,510.2,-4.289055439033794,2.1474880469890008e-05
global_removed,5,trend__velocity_12/26,-0.028032524123079387,0.1582932906799504,-0.1770923075934893,2551,510.2,-4.000091485899183,7.270730262230316e-05
global_removed,5,trend__rel_104,-0.0285808869385496,0.17184042535788113,-0.16632225437655895,2551,510.2,-3.756821754078783,0.0001919775104121319
global_removed,5,momentum__willr_long_raw,-0.024668477879111035,0.14898589397604642,-0.16557592951099903,2551,510.2,-3.739964061155756,0.00020494921266123046
global_removed,5,trend__rel_12,-0.025518654266092497,0.1547032703871777,-0.16495226120447654,2551,510.2,-3.7258768864114282,0.0002164179222464925
global_removed,5,momentum__rsi_long_raw,-0.02443086191072163,0.15310719029664566,-0.1595670449140028,2551,510.2,-3.604237736038521,0.00034384644736811356
global_removed,5,trend__plus_di,-0.021667625702731896,0.1370364241495008,-0.15811581364012722,2551,510.2,-3.5714578940364303,0.000388681781462476
global_removed,5,trend__acceleration_52/104,-0.023648561427171064,0.1557277097100036,-0.15185840382042126,2551,510.2,-3.4301179788039518,0.0006523087996052859
global_removed,5,momentum__willr_short_raw,-0.021770722462953192,0.14552889307434805,-0.14959725181054548,2551,510.2,-3.3790439653364097,0.0007831514524374864
global_removed,5,momentum__cmf_long_raw,-0.01748880005158013,0.12306113294606122,-0.14211473300221952,2551,510.2,-3.2100317694652576,0.0014109456733992702
global_removed,5,trend__velocity_26/52,-0.023403405475071287,0.16796221539427617,-0.13933732310051938,2551,510.2,-3.147296725512104,0.0017444075107937262
global_removed,5,momentum__mfi_long_raw,-0.017829567366747862,0.1320972033997044,-0.13497308730146637,2551,510.2,-3.0487190814603866,0.0024177070748173106
global_removed,5,momentum__cmf_short_raw,-0.016388522557632953,0.12206013672792258,-0.1342659691932321,2551,510.2,-3.0327469753722673,0.0025469697880424968
global_removed,5,momentum__cci_long_raw,-0.01951225289438374,0.15000263578983028,-0.13007940021615683,2551,510.2,-2.9381823997117027,0.0034511212845734296
global_removed,5,momentum__cci_short_raw,-0.018201029496265092,0.14606772140269295,-0.12460678732768629,2551,510.2,-2.814569169310735,0.005073349449832323
global_removed,5,volume__price_zvel26_52,-0.017171226399733862,0.1426468201604106,-0.12037580915175189,2551,510.2,-2.719001496109312,0.006771429714109272
global_removed,5,volume__ad_zvel12_26,-0.013201465649414983,0.11176259297972357,-0.11812060992366244,2551,510.2,-2.6680619417386358,0.007872176197106924
global_removed,5,momentum__rsi_short_raw,-0.017329444368648764,0.1471318634966922,-0.11778172284916627,2551,510.2,-2.6604072936074186,0.0080508058993408
global_removed,5,trend__acceleration_26/52,-0.017924591169129166,0.15390715099032443,-0.11646366691730925,2551,510.2,-2.630635563922453,0.008780673192478926
global_removed,5,trend__minus_di,0.016713628259259282,0.14555012398517064,0.11483073872861935,2551,510.2,2.593751623375148,0.009766811764675466
global_removed,5,volume__ad_zvel26_52,-0.012487552181442147,0.11148919214446278,-0.11200684067439763,2551,510.2,-2.5299665232923774,0.011707739530424725
global_removed,5,volume__obv_zvel26_52,-0.01317901815560771,0.11999978863276638,-0.10982534474239175,2551,510.2,-2.4806917500245786,0.013434723407575158
global_removed,5,momentum__mfi_short_raw,-0.01389615656399987,0.13178502268094452,-0.10544564383194652,2551,510.2,-2.3817647861110935,0.01759625643067608
global_removed,5,momentum__cmf_long_velocity,-0.011400217950973903,0.11453682340640058,-0.09953321221877744,2551,510.2,-2.248217103107903,0.024989314039896356
global_removed,5,trend__velocity_52/104,-0.018110682347418198,0.1826486714238242,-0.09915583949359014,2551,510.2,-2.239693156215205,0.025541643054714114
global_removed,5,momentum__rsi_long_velocity,-0.011976310686022474,0.14011213393169278,-0.08547661326649371,2551,510.2,-1.9307121671013168,0.05407350994215272
global_removed,5,volume__price_zvel12_26,-0.011963660054837988,0.14284073939418424,-0.08375523751541913,2551,510.2,-1.891830407755154,0.05908070587992945
global_removed,5,candle__body_log,-0.011697975588678529,0.14157047182125598,-0.08263005299189902,2551,510.2,-1.8664151816859906,0.06255788297089386
global_removed,5,momentum__willr_long_velocity,-0.011658828284005978,0.1421370637521073,-0.08202525067169981,2551,510.2,-1.8527541444305822,0.06449600098357912
global_removed,5,volume__obv_zvel12_26,-0.009569509017164328,0.11950698073117161,-0.08007489569743824,2551,510.2,-1.8087002923291502,0.07108729162585578
global_removed,5,momentum__willr_short_velocity,-0.010547459960732943,0.13869737803143517,-0.07604657067376144,2551,510.2,-1.7177100689331535,0.08645748166733656
global_removed,5,trend__acceleration_12/26,-0.011341743147724575,0.1509031549565885,-0.07515908564660126,2551,510.2,-1.6976639057245548,0.09018221054165013
global_removed,5,momentum__cmf_short_velocity,-0.00797261395014094,0.1175444183647157,-0.06782639329928529,2551,510.2,-1.5320359311061076,0.12613458837090766
global_removed,5,momentum__mfi_long_velocity,-0.008186316905438567,0.12185552908873952,-0.0671805125845131,2551,510.2,-1.5174470312087878,0.1297744294206459
global_removed,5,momentum__cci_short_velocity,-0.0081582308735158,0.13909750178604824,-0.05865116748152904,2551,510.2,-1.3247895341645926,0.18583517952826475
global_removed,5,momentum__willr_short_acceleration,-0.006260431262348897,0.1314813474551843,-0.0476145961653061,2551,510.2,-1.0754997961999062,0.2826603482626674
global_removed,5,momentum__cci_long_velocity,-0.006483293154975806,0.14091382620257478,-0.046008921407439174,2551,510.2,-1.0392314454434737,0.2991903167306754
global_removed,5,momentum__cci_short_acceleration,-0.005937485192925347,0.13327263725995572,-0.04455141966871977,2551,510.2,-1.006309968644393,0.31474443759107573
global_removed,5,candle__skew_log,0.005022231073185035,0.11774468553736978,0.04265356903595518,2551,510.2,0.9634420639861269,0.3357830301156212
global_removed,5,momentum__rsi_short_velocity,-0.005005123319972422,0.13898373599277586,-0.03601229513813458,2551,510.2,-0.8134315777306904,0.4163508462819733
global_removed,5,momentum__mfi_short_velocity,-0.004309139232449371,0.1259746071246003,-0.034206411361832965,2551,510.2,-0.7726409843036208,0.44009335916718834
global_removed,5,momentum__cmf_long_acceleration,-0.0035805545294910683,0.1194717535722144,-0.02996988344468227,2551,510.2,-0.6769479557274224,0.4987463829446761
global_removed,5,momentum__cmf_short_acceleration,-0.0031698609217914306,0.1139504027832206,-0.027817900107135016,2551,510.2,-0.6283398013513474,0.5300630845764029
global_removed,5,candle__gap_log,-0.003846113407977929,0.1420172477570472,-0.027082016224941784,2551,510.2,-0.6117179452596162,0.540997403248556
global_removed,5,momentum__rsi_long_acceleration,-0.0036482218075457695,0.13735274869192582,-0.02656096687026277,2551,510.2,-0.599948687093027,0.5488073157353015
global_removed,5,momentum__willr_long_acceleration,-0.0034449084816391847,0.13371147505246128,-0.02576374600824339,2551,510.2,-0.5819413753928198,0.5608637179859672
global_removed,5,momentum__mfi_long_acceleration,-0.002792553250282469,0.1214857410314386,-0.022986675033408243,2551,510.2,-0.5192139869865703,0.6038371192206712
global_removed,5,volatility__bb_bandwidth,0.0028642434205984023,0.12776631968931826,0.022417828325674655,2551,510.2,0.5063651009829494,0.6128195359633396
global_removed,5,candle__range_log,-0.002266941724515207,0.125541341424587,-0.018057332340016174,2551,510.2,-0.4078719303672692,0.6835391369970722
global_removed,5,volatility__atr_norm,0.002818150612616748,0.15758203333500434,0.01788370509616175,2551,510.2,0.4039501063801061,0.686419002756137
global_removed,5,volatility__vol20,0.0025059446235300895,0.14564029121220723,0.01720639668234917,2551,510.2,0.38865132996098173,0.6976965422653206
global_removed,5,volatility__vol_park20,0.002100328199242427,0.15002161404110842,0.014000170659855067,2551,510.2,0.3162303559010188,0.7519572543705776
global_removed,5,trend__adx,-0.001443252983988179,0.11159993612563311,-0.012932381810357343,2551,510.2,-0.2921115607728957,0.7703203036300172
global_removed,5,volatility__vol_rs100,0.0015913959536280609,0.1486968370626305,0.010702285166682942,2551,510.2,0.2417390137192354,0.8090797174576545
global_removed,5,candle__body_size,-0.0010302200280143837,0.10072511386520801,-0.010228035377483324,2551,510.2,-0.23102684575583926,0.817386743538382
global_removed,5,volatility__vol_park7,0.0011771574640583335,0.1393483142934954,0.008447590270658062,2551,510.2,0.19081085100314324,0.8487498389132802
global_removed,5,volatility__vol7,0.0010317738316142778,0.13461322190511302,0.007664728746642442,2551,510.2,0.17312788238972804,0.8626197054740258
global_removed,5,volatility__vol100,0.0008976311512217376,0.146103696559161,0.006143794937168236,2551,510.2,0.13877362689118117,0.8896838996469468
global_removed,5,momentum__mfi_short_acceleration,-0.0007370745644952848,0.12055610064822901,-0.006113954918349564,2551,510.2,-0.13809961226661804,0.8902162854845425
global_removed,5,volatility__vol_rs7,-0.0007798615299188128,0.13547926365042062,-0.005756316567612165,2551,510.2,-0.1300214176727593,0.8966008278476341
global_removed,5,momentum__cci_long_acceleration,-0.00047437498940586237,0.13379741861583183,-0.0035454719105449993,2551,510.2,-0.08008372693081993,0.9362021290883342
global_removed,5,volatility__vol_rs20,0.00037357527037836213,0.14621557705915877,0.0025549621859182192,2551,510.2,0.05771048232171532,0.9540018830757041
global_removed,5,momentum__rsi_short_acceleration,-0.00023574061922080459,0.13352725806764668,-0.0017654868573828968,2551,510.2,-0.03987812368956825,0.9682059221805477
global_removed,5,volatility__vol_park100,0.00026652368792678705,0.15274376883388327,0.0017449071079072647,2551,510.2,0.0394132763916925,0.9685763428111901
global_removed,10,trend__rel_52,-0.04187595638967854,0.15473155199143485,-0.2706361815074186,2551,255.1,-4.322560559808014,2.21571891233289e-05
global_removed,10,trend__velocity_12/26,-0.03944404999764234,0.14883907058596413,-0.2650113968217832,2551,255.1,-4.23272234119247,3.227852805152749e-05
global_removed,10,trend__rel_26,-0.03844810758434435,0.15092148750579032,-0.25475568933064774,2551,255.1,-4.068919717067378,6.308470091788361e-05
global_removed,10,trend__rel_104,-0.041905813016825076,0.16511521275595548,-0.2537974079878572,2551,255.1,-4.053614190975212,6.708973048647065e-05
global_removed,10,momentum__rsi_long_raw,-0.03354334020743646,0.14463186329992106,-0.23192220194161578,2551,255.1,-3.704226676096441,0.0002601526976966124
global_removed,10,trend__velocity_26/52,-0.03548927540470192,0.1619728911516852,-0.21910626619282075,2551,255.1,-3.4995324696669265,0.0005502011313372872
global_removed,10,momentum__willr_long_raw,-0.03138799314499113,0.14495654839230346,-0.2165338061171557,2551,255.1,-3.4584455225971915,0.0006368748626681635
global_removed,10,trend__acceleration_52/104,-0.0310938123275288,0.14830223682377652,-0.20966516077890804,2551,255.1,-3.3487405479221604,0.0009349433301287038
global_removed,10,trend__rel_12,-0.031005901900061385,0.14977885968306084,-0.20701120282042032,2551,255.1,-3.306351928873332,0.001081612940379032
global_removed,10,trend__plus_di,-0.02624812873221181,0.13312460530066922,-0.19716962670371097,2551,255.1,-3.1491637490391056,0.0018331464668162798
global_removed,10,momentum__mfi_long_raw,-0.024997772408973586,0.12717996931321268,-0.1965543201808005,2551,255.1,-3.139336165405198,0.0018933485218872474
global_removed,10,momentum__cmf_long_raw,-0.023347636735012053,0.11997381022617995,-0.1946061118755506,2551,255.1,-3.1082196741228505,0.0020962183608061774
global_removed,10,momentum__cmf_short_raw,-0.021657798946631085,0.11825386629685465,-0.18314664564339192,2551,255.1,-2.925190795664398,0.003753603282887539
global_removed,10,momentum__cci_long_raw,-0.026246547781074932,0.1446892282203303,-0.1813994594062464,2551,255.1,-2.8972849987481886,0.004092306791651627
global_removed,10,momentum__willr_short_raw,-0.025175220469306214,0.14109446698161401,-0.17842811988216936,2551,255.1,-2.8498272088657144,0.004732954728818975
global_removed,10,momentum__rsi_short_raw,-0.024825340696033583,0.14023585064171137,-0.1770256363293282,2551,255.1,-2.8274269515995787,0.0050659882356033584
global_removed,10,trend__velocity_52/104,-0.030103172200294837,0.1767768893424226,-0.17028907066004545,2551,255.1,-2.7198315336166363,0.006982172719246649
global_removed,10,volume__price_zvel26_52,-0.023243761413133418,0.13725795851348208,-0.16934363343929754,2551,255.1,-2.7047311519181627,0.007298093493796545
global_removed,10,momentum__mfi_short_raw,-0.018796715021356516,0.12245279818086637,-0.15350171903457213,2551,255.1,-2.451706467575122,0.014891869825154584
global_removed,10,trend__minus_di,0.02071091858489138,0.1398456404246432,0.1480984213880561,2551,255.1,2.3654058067778756,0.018761895448076934
global_removed,10,trend__acceleration_26/52,-0.021728368176828883,0.14678486515035422,-0.14802866872256992,2551,255.1,-2.364291727651084,0.018817163540874548
global_removed,10,momentum__cci_short_raw,-0.020400610555051425,0.14041420238276317,-0.14528879706513037,2551,255.1,-2.3205309078692715,0.021104492453674985
global_removed,10,volume__ad_zvel26_52,-0.015560157320761787,0.10871960108920553,-0.14312191329689042,2551,255.1,-2.2859217648414925,0.02308252515487474
global_removed,10,volume__obv_zvel26_52,-0.0161523682594556,0.11499716578491406,-0.14045883782619756,2551,255.1,-2.2433875222531876,0.02573382866979287
global_removed,10,volume__ad_zvel12_26,-0.014294373620675899,0.10609803190412755,-0.13472798094494912,2551,255.1,-2.1518551344149786,0.03235120976287005
global_removed,10,momentum__cmf_long_velocity,-0.014451206613272437,0.10971073552413842,-0.13172098923803952,2551,255.1,-2.1038279132076734,0.03637639876462484
global_removed,10,volume__price_zvel12_26,-0.015808156273847913,0.1358287852773544,-0.1163829613992983,2551,255.1,-1.8588512296330761,0.06420432991503407
global_removed,10,momentum__rsi_long_velocity,-0.014792469742154604,0.1354092030102903,-0.10924272068147733,2551,255.1,-1.7448083742303806,0.08222721815489244
global_removed,10,volume__obv_zvel12_26,-0.011571475204979358,0.11111063337672597,-0.10414372462215846,2551,255.1,-1.6633679728107942,0.09747162356539488
global_removed,10,momentum__mfi_long_velocity,-0.011724827542806507,0.11648967490352308,-0.10065121696422474,2551,255.1,-1.607586163545953,0.10916766408305595
global_removed,10,candle__body_log,-0.01222925717631385,0.13485417413893402,-0.09068504741806961,2551,255.1,-1.4484079961160783,0.14873579802244358
global_removed,10,momentum__willr_long_velocity,-0.012091667775029954,0.13626291259251078,-0.08873777570856452,2551,255.1,-1.4173064640006985,0.1576183221489401
global_removed,10,momentum__cmf_short_velocity,-0.009929944269185401,0.11255845283257294,-0.08822033369591417,2551,255.1,-1.4090419576682045,0.16004532258710766
global_removed,10,trend__acceleration_12/26,-0.011609743306401268,0.14370448112996312,-0.08078901378100851,2551,255.1,-1.2903500289225036,0.19810210029635464
global_removed,10,volatility__vol20,0.008743530791398493,0.1411699026320635,0.06193622456613214,2551,255.1,0.9892361030287308,0.32348867893992495
global_removed,10,volatility__atr_norm,0.009259516357513249,0.1506793209723933,0.06145180571400192,2551,255.1,0.9814990376704238,0.32728028928263503
global_removed,10,momentum__willr_short_velocity,-0.008108772673267796,0.13333449114986473,-0.060815266952597674,2551,255.1,-0.9713323359030934,0.3323065093363441
global_removed,10,volatility__vol_park20,0.008512921269178462,0.14473549933116722,0.058817092617341714,2551,255.1,0.93941779467254,0.34840840922086824
global_removed,10,volatility__vol_park7,0.006587537214895236,0.13476481663051526,0.04888172877462735,2551,255.1,0.7807316513244731,0.43568705861337564
global_removed,10,momentum__rsi_short_velocity,-0.006478030634248018,0.13334016522585687,-0.04858274041640245,2551,255.1,-0.7759562540442344,0.43849643289890194
global_removed,10,momentum__mfi_short_velocity,-0.005664491795413651,0.1176738347457162,-0.04813722445311796,2551,255.1,-0.7688405398003663,0.4427019909070208
global_removed,10,momentum__cci_long_velocity,-0.006388453726796077,0.13442720028744132,-0.047523519891330426,2551,255.1,-0.7590385424496007,0.4485330289178632
global_removed,10,volatility__bb_bandwidth,0.005851911106225097,0.12479340101380518,0.04689279287754754,2551,255.1,0.7489646650448949,0.4545712505269083
global_removed,10,candle__gap_log,-0.0057341072354518685,0.13434322073354446,-0.04268252022053917,2551,255.1,-0.6817188207093193,0.49603764160811015
global_removed,10,candle__skew_log,0.004398656682535061,0.11488193016363116,0.038288499124882996,2551,255.1,0.611538173830339,0.5413900865760056
global_removed,10,momentum__cmf_long_acceleration,-0.004399308573361007,0.11733949729015192,-0.037492137557761915,2551,255.1,-0.5988188061456079,0.5498271774782436
global_removed,10,volatility__vol_rs100,0.005439307127180631,0.1455182031208794,0.03737887776598158,2551,255.1,0.5970098377133942,0.5510323868943111
global_removed,10,volatility__vol100,0.005287119896511505,0.14146379183189203,0.037374368579024334,2551,255.1,0.5969378176546215,0.5510803966704358
global_removed,10,momentum__mfi_short_acceleration,0.004292637997563136,0.11757452547643912,0.03650993257398552,2551,255.1,0.5831311752424859,0.5603221686524582
global_removed,10,volatility__vol_rs7,0.00451511650608572,0.12961034870966265,0.03483608022843866,2551,255.1,0.5563966562602017,0.5784293760156768
global_removed,10,volatility__vol7,0.004370268076137668,0.12926352727806067,0.033808980523459806,2551,255.1,0.5399919735935924,0.5896754947967101
global_removed,10,volatility__vol_rs20,0.004566070605625634,0.14005212273603726,0.032602651901474704,2551,255.1,0.5207246735063815,0.6030120353563743
global_removed,10,candle__range_log,0.003926868923817111,0.1204711184904914,0.03259593646195833,2551,255.1,0.5206174155121489,0.6030866585826745
global_removed,10,momentum__cci_long_acceleration,0.0038803386647543814,0.13054711983442677,0.029723663529887326,2551,255.1,0.47474190240070663,0.6353787065083807
global_removed,10,momentum__cci_short_velocity,-0.0037213653160283636,0.1333243609791542,-0.027912118150787264,2551,255.1,-0.445808170907803,0.6561154311651937
global_removed,10,momentum__rsi_short_acceleration,0.0036582136371224906,0.13200782915772769,0.02771209602084681,2551,255.1,0.44261344740426534,0.6584218903459294
global_removed,10,momentum__rsi_long_acceleration,-0.0036153181205770225,0.1347859109038095,-0.026822670829127745,2551,255.1,-0.42840768144492297,0.6687172520615264
global_removed,10,volatility__vol_park100,0.0037433552094855577,0.14822062923511722,0.02525529157987586,2551,255.1,0.4033737348109546,0.6870125226102098
global_removed,10,trend__adx,-0.002376031714968517,0.10480018463330802,-0.022672018406095028,2551,255.1,-0.3621140825575141,0.717567748155391
global_removed,10,momentum__cmf_short_acceleration,-0.0023916469508199357,0.11269015077812884,-0.02122321191608621,2551,255.1,-0.33897396227638926,0.734909303366101
global_removed,10,momentum__willr_short_acceleration,-0.00214293210101006,0.1296505850264352,-0.01652851856066153,2551,255.1,-0.2639910230939015,0.7920008112597992
global_removed,10,candle__body_size,-0.001358581558616823,0.1011861358236004,-0.013426558367494757,2551,255.1,-0.2144469794468417,0.8303705035774406
global_removed,10,momentum__mfi_long_acceleration,-0.0014167097643382584,0.11863626287810804,-0.011941625013878316,2551,255.1,-0.19072984631063566,0.8488895513507981
global_removed,10,momentum__willr_long_acceleration,0.0010735295481339514,0.12866597723059464,0.00834353860469249,2551,255.1,0.13326174904256377,0.8940918532014032
global_removed,10,momentum__cci_short_acceleration,-0.0005126012333399953,0.1285436983736475,-0.0039877585585718816,2551,255.1,-0.06369188247967936,0.9492656435287201
global_removed,21,trend__velocity_12/26,-0.051253453123293505,0.1360957292753011,-0.37659854130775483,2551,121.47619047619048,-4.15072743374949,6.212145420961894e-05
global_removed,21,trend__rel_52,-0.05339096637914655,0.14207874744527754,-0.37578432622169894,2551,121.47619047619048,-4.141753461405018,6.42865250252668e-05
global_removed,21,trend__rel_104,-0.05556117924224064,0.15514748417041543,-0.35811846733661323,2551,121.47619047619048,-3.9470470112407545,0.0001335492438057465
global_removed,21,trend__rel_26,-0.04927071317297685,0.1387502403780709,-0.35510362388362354,2551,121.47619047619048,-3.9138185409834625,0.00015094001038415796
global_removed,21,momentum__rsi_long_raw,-0.04179060218571834,0.13383936540208663,-0.3122444735162111,2551,121.47619047619048,-3.4414411106316094,0.000796017196602446
global_removed,21,momentum__willr_long_raw,-0.040974567701423575,0.13303025685016487,-0.30800938577134523,2551,121.47619047619048,-3.3947635668846043,0.0009305983925561537
global_removed,21,trend__velocity_26/52,-0.04612011843414954,0.15344302038249563,-0.30056836941285076,2551,121.47619047619048,-3.3127514841321593,0.0012200518627839706
global_removed,21,trend__acceleration_52/104,-0.03924060070319593,0.13866997413854035,-0.282978351636469,2551,121.47619047619048,-3.118880926134154,0.002271415815060807
global_removed,21,trend__rel_12,-0.038852923229537976,0.14115124706412274,-0.2752573855184412,2551,121.47619047619048,-3.033783342458282,0.0029587914191769537
global_removed,21,trend__plus_di,-0.03472596572811216,0.12682223472855603,-0.2738160686289583,2551,121.47619047619048,-3.017897689972405,0.003106687886096901
global_removed,21,momentum__cci_long_raw,-0.03574579339266102,0.13199401290616108,-0.2708137483332209,2551,121.47619047619048,-2.984807245242731,0.00343691579927783
global_removed,21,momentum__mfi_long_raw,-0.03163050961175236,0.12025170841166812,-0.26303584397710916,2551,121.47619047619048,-2.8990821097287025,0.004448528450100316
global_removed,21,momentum__rsi_short_raw,-0.03473921526429902,0.13313265631492238,-0.26093684469214046,2551,121.47619047619048,-2.8759477293211577,0.004764911740961498
global_removed,21,trend__velocity_52/104,-0.043113427745509775,0.16712311479446393,-0.25797405582425115,2551,121.47619047619048,-2.8432929851162245,0.00524665094920897
global_removed,21,momentum__cmf_long_raw,-0.027411611747788514,0.11498486045719802,-0.23839322532371307,2551,121.47619047619048,-2.6274804382806676,0.009720430200284942
global_removed,21,trend__acceleration_26/52,-0.032259059826836696,0.13629182900155812,-0.2366910772506245,2551,121.47619047619048,-2.6087200026222113,0.010238844345039359
global_removed,21,momentum__willr_short_raw,-0.03086519842789036,0.13421114779159246,-0.22997492336343675,2551,121.47619047619048,-2.5346970813118164,0.012536074014470554
global_removed,21,volume__price_zvel12_26,-0.027952743995894567,0.12504436578319866,-0.223542610823097,2551,121.47619047619048,-2.4638025525360905,0.015158805960516195
global_removed,21,momentum__mfi_short_raw,-0.02642940626673164,0.11897642881338005,-0.22213985182045906,2551,121.47619047619048,-2.448341870572295,0.015791977933403804
global_removed,21,momentum__cmf_short_raw,-0.0249224669620788,0.11225581153639465,-0.2220149373201818,2551,121.47619047619048,-2.4469651099471124,0.01584948757431782
global_removed,21,volume__price_zvel26_52,-0.027328493879493227,0.12967076122542462,-0.21075293783449245,2551,121.47619047619048,-2.3228395887440882,0.021865297784923913
global_removed,21,trend__minus_di,0.027649696059868792,0.1322113812603641,0.2091324952230716,2551,121.47619047619048,2.304979679943898,0.02287909003425735
global_removed,21,momentum__cci_short_raw,-0.02709806998945656,0.1342512179659688,-0.20184598992856526,2551,121.47619047619048,-2.2246705600066736,0.02796563690798599
global_removed,21,volume__obv_zvel12_26,-0.018818826253627432,0.1053894502875058,-0.17856461156490588,2551,121.47619047619048,-1.968071966889518,0.05135677611897101
global_removed,21,momentum__rsi_long_velocity,-0.020395847733713054,0.1278923687922996,-0.15947665936844457,2551,121.47619047619048,-1.7576917392847455,0.08133986243735662
global_removed,21,volume__ad_zvel12_26,-0.016139906089419738,0.10169709514991732,-0.15870567458811885,2551,121.47619047619048,-1.7491942351053913,0.08280407764253714
global_removed,21,volume__obv_zvel26_52,-0.01690062795611596,0.10863850091749633,-0.15556757331317425,2551,121.47619047619048,-1.7146072635080891,0.08898852591823457
global_removed,21,momentum__cmf_long_velocity,-0.016878860076576317,0.10860666757962532,-0.1554127426311237,2551,121.47619047619048,-1.7129007779828354,0.08930316286271793
global_removed,21,momentum__mfi_long_velocity,-0.017724261080535642,0.11444788429858017,-0.15486752934895037,2551,121.47619047619048,-1.7068916423135814,0.0904183388979662
global_removed,21,momentum__willr_long_velocity,-0.017902393245003145,0.12895283144056024,-0.13882900472220425,2551,121.47619047619048,-1.5301210580889868,0.12860828989963127
global_removed,21,volume__ad_zvel26_52,-0.013452574024283322,0.10411602699423447,-0.12920752368920368,2551,121.47619047619048,-1.4240767140554285,0.157009210792139
global_removed,21,trend__acceleration_12/26,-0.016958331840698372,0.13656104222675586,-0.12418132993258449,2551,121.47619047619048,-1.3686798974865317,0.1736460585038287
global_removed,21,momentum__cmf_short_velocity,-0.011849811754139666,0.10791053848546958,-0.10981144122207556,2551,121.47619047619048,-1.210300390535934,0.22853285816982624
global_removed,21,volatility__atr_norm,0.015680393032244333,0.14643220746588098,0.10708295192434286,2551,121.47619047619048,1.180228008042195,0.24023459426192295
global_removed,21,momentum__mfi_short_velocity,-0.011458014720089693,0.11433769738490208,-0.10021204713890527,2551,121.47619047619048,-1.1044994805535804,0.27157755660113997
global_removed,21,momentum__rsi_short_velocity,-0.0128677748175405,0.1284524111003876,-0.10017542455847038,2551,121.47619047619048,-1.1040958402506253,0.27175188671118605
global_removed,21,volatility__vol20,0.013408716964278882,0.13636865796933484,0.09832697017003786,2551,121.47619047619048,1.0837228714296134,0.2806517641668815
global_removed,21,momentum__willr_short_velocity,-0.012489445394311488,0.1303554552297793,-0.09581068450335413,2551,121.47619047619048,-1.055989317519431,0.29308607123540426
global_removed,21,momentum__cci_long_velocity,-0.012032112057060479,0.12891880102940162,-0.09333093358754088,2551,121.47619047619048,-1.0286584358877884,0.30570099459370714
global_removed,21,volatility__vol_park20,0.012263610939813806,0.14042792610897345,0.0873302859311411,2551,121.47619047619048,0.962521555056566,0.3377156103236556
global_removed,21,candle__body_log,-0.010848143657559746,0.1297145887782955,-0.08363086804446557,2551,121.47619047619048,-0.9217479629502189,0.3585022227003137
global_removed,21,volatility__vol7,0.010190190431561589,0.12967116821082267,0.07858485870192916,2551,121.47619047619048,0.8661327464486068,0.38813898083320664
global_removed,21,volatility__vol_park7,0.010313575882167027,0.13282619253957206,0.07764715441266878,2551,121.47619047619048,0.8557977225670435,0.39380852662185434
global_removed,21,volatility__vol100,0.009262420243823722,0.13912490667128413,0.06657629079822786,2551,121.47619047619048,0.7337788290254267,0.46450912622517165
global_removed,21,momentum__cci_short_velocity,-0.008557047709434515,0.13173535319617397,-0.06495634999886302,2551,121.47619047619048,-0.71592445100892,0.47542334649616624
global_removed,21,momentum__cmf_long_acceleration,-0.006332522339013516,0.10947911435295496,-0.05784228687307238,2551,121.47619047619048,-0.6375159237769616,0.5249985738018503
global_removed,21,volatility__vol_rs100,0.00785395734078307,0.14494856656904673,0.054184442983379294,2551,121.47619047619048,0.5972005446238735,0.5514942339323817
global_removed,21,volatility__vol_rs20,0.007038404265231157,0.13800167002010613,0.05100231224887132,2551,121.47619047619048,0.5621282968885697,0.5750729808334041
global_removed,21,trend__adx,-0.005246153772002195,0.10502175848475992,-0.049953017809766374,2551,121.47619047619048,-0.5505633683592408,0.5829524619248885
global_removed,21,candle__gap_log,-0.006733602494216684,0.1351920446778496,-0.04980768291701076,2551,121.47619047619048,-0.5489615418509729,0.5840478351234493
