i,j,c0,c_best,best_lag,gain
64,143,0.22879666785747535,0.22879666785747535,0,0.0
64,144,0.1536953281976863,0.1536953281976863,0,0.0
64,145,0.09757586648042071,0.09757586648042071,0,0.0
64,146,0.13026705072805805,0.13026705072805805,0,0.0
64,147,0.22707437402987204,0.22707437402987204,0,0.0
64,148,0.27332329707296893,0.27332329707296893,0,0.0
64,149,0.1119950688409532,0.1119950688409532,0,0.0
64,150,0.13423200525585705,0.13423200525585705,0,0.0
64,151,0.3973062114530612,0.3973062114530612,0,0.0
64,152,0.12023659593436861,0.12023659593436861,0,0.0
64,153,0.12305529590744006,0.12305529590744006,0,0.0
64,154,0.11451396804893618,0.11451396804893618,0,0.0
64,155,0.11877237200265008,0.11877237200265008,0,0.0
64,156,0.10424546459642965,0.10424546459642965,0,0.0
64,157,0.24125364462499266,0.24125364462499266,0,0.0
64,158,0.24460964647507344,0.24460964647507344,0,0.0
64,159,0.12562248236628998,0.12562248236628998,0,0.0
64,160,0.1971664951306474,0.1971664951306474,0,0.0
64,161,0.1551528422461223,0.1551528422461223,0,0.0
64,162,0.23708738441418026,0.23708738441418026,0,0.0
64,163,0.4348070495955562,0.4348070495955562,0,0.0
64,164,0.11074915113907435,0.11074915113907435,0,0.0
64,165,0.20075087898222224,0.20075087898222224,0,0.0
64,166,0.17030401016379304,0.17030401016379304,0,0.0
64,167,0.060270832702211806,0.060270832702211806,0,0.0
64,168,0.19803259895862238,0.19803259895862238,0,0.0
64,169,0.12108228807800604,0.12108228807800604,0,0.0
64,170,0.2304402209038933,0.2304402209038933,0,0.0
64,171,0.2816896874747349,0.2816896874747349,0,0.0
64,172,0.22651633902301666,0.22651633902301666,0,0.0
64,173,0.26533266704266234,0.26533266704266234,0,0.0
64,174,0.24362487938805358,0.24362487938805358,0,0.0
64,175,0.18254460777454898,0.18254460777454898,0,0.0
64,176,0.29647100364259515,0.29647100364259515,0,0.0
64,177,0.20359456874455525,0.20359456874455525,0,0.0
64,178,0.1554663244030578,0.1554663244030578,0,0.0
64,179,0.17973089029286277,0.17973089029286277,0,0.0
64,180,0.26787826776115975,0.26787826776115975,0,0.0
64,181,0.15850346901151574,0.15850346901151574,0,0.0
64,182,0.2747325533251767,0.2747325533251767,0,0.0
64,183,0.05331599042904422,0.053390543846658416,-8,7.45534176141982e-05
64,184,0.36978246411433224,0.36978246411433224,0,0.0
64,185,0.2641579212251236,0.2641579212251236,0,0.0
64,186,0.23074912264078468,0.23074912264078468,0,0.0
64,187,0.16074339464165896,0.16074339464165896,0,0.0
64,188,0.05088184590722765,0.05419699187795886,-2,0.003315145970731209
64,189,0.1735359513334221,0.1735359513334221,0,0.0
64,190,0.32217033498610465,0.32217033498610465,0,0.0
64,191,0.10171589515468053,0.10171589515468053,0,0.0
64,192,0.11369823310128405,0.11369823310128405,0,0.0
64,193,0.28329044114486923,0.28329044114486923,0,0.0
64,194,0.17776899723352493,0.17776899723352493,0,0.0
64,195,0.1748742830395216,0.1748742830395216,0,0.0
64,196,0.23004110252724466,0.23004110252724466,0,0.0
64,197,0.17088533540465614,0.17088533540465614,0,0.0
64,198,0.1369815465199764,0.1369815465199764,0,0.0
64,199,0.15099890570182428,0.15099890570182428,0,0.0
65,66,0.19667899447222933,0.19667899447222933,0,0.0
65,67,0.2102379111013441,0.2102379111013441,0,0.0
65,68,0.2803221193061127,0.2803221193061127,0,0.0
65,69,0.19289603909306374,0.19289603909306374,0,0.0
65,70,0.22818718754182343,0.22818718754182343,0,0.0
65,71,0.17020754792474352,0.17020754792474352,0,0.0
65,72,0.2907150915344779,0.2907150915344779,0,0.0
65,73,0.16881315731905927,0.16881315731905927,0,0.0
65,74,0.21305394913845818,0.21305394913845818,0,0.0
65,75,0.1876752110408956,0.1876752110408956,0,0.0
65,76,0.21700237570931136,0.21700237570931136,0,0.0
65,77,0.19627308307751437,0.19627308307751437,0,0.0
65,78,0.2903020028910266,0.2903020028910266,0,0.0
65,79,0.23497170196968156,0.23497170196968156,0,0.0
65,80,0.24263120851929215,0.24263120851929215,0,0.0
65,81,0.1671385715735645,0.1671385715735645,0,0.0
65,82,0.10398706936278658,0.10398706936278658,0,0.0
65,83,0.20086524919774076,0.20086524919774076,0,0.0
65,84,0.16361961455707477,0.16361961455707477,0,0.0
65,85,0.28765996574884284,0.28765996574884284,0,0.0
65,86,0.21951229392088076,0.21951229392088076,0,0.0
65,87,0.1620262456215261,0.1620262456215261,0,0.0
65,88,0.22575514862376217,0.22575514862376217,0,0.0
65,89,0.15608971980799913,0.15608971980799913,0,0.0
65,90,0.14869177823335802,0.14869177823335802,0,0.0
65,91,0.08508811968425237,0.08508811968425237,0,0.0
65,92,0.2230448064700272,0.2230448064700272,0,0.0
65,93,0.32435823357529636,0.32435823357529636,0,0.0
65,94,0.2573409192534547,0.2573409192534547,0,0.0
65,95,0.07349638494919122,0.07349638494919122,0,0.0
65,96,0.2782113275815566,0.2782113275815566,0,0.0
65,97,0.264288640369073,0.264288640369073,0,0.0
65,98,0.2906532266502236,0.2906532266502236,0,0.0
65,99,0.22255031734594166,0.22255031734594166,0,0.0
65,100,0.24913695438890596,0.24913695438890596,0,0.0
65,101,0.2558589340007793,0.2558589340007793,0,0.0
65,102,0.2871009520384245,0.2871009520384245,0,0.0
65,103,0.21569701846221565,0.21569701846221565,0,0.0
65,104,0.29087808990619535,0.29087808990619535,0,0.0
65,105,0.2369225084503484,0.2369225084503484,0,0.0
65,106,0.16869874307541732,0.16869874307541732,0,0.0
65,107,0.19906177908457146,0.19906177908457146,0,0.0
65,108,0.10957330407908003,0.10957330407908003,0,0.0
65,109,0.1460657737303441,0.1460657737303441,0,0.0
65,110,0.2949638211800544,0.2949638211800544,0,0.0
65,111,0.22873277947327067,0.22873277947327067,0,0.0
65,112,0.17435222165534653,0.17435222165534653,0,0.0
65,113,0.30986214979360616,0.30986214979360616,0,0.0
65,114,0.24012760631959013,0.24012760631959013,0,0.0
65,115,0.12411687838898829,0.12411687838898829,0,0.0
65,116,0.15067901399746034,0.15067901399746034,0,0.0
65,117,0.28278056440408567,0.28278056440408567,0,0.0
65,118,0.2568043747269055,0.2568043747269055,0,0.0
65,119,0.21213944277608562,0.21213944277608562,0,0.0
65,120,0.16399947213423688,0.16399947213423688,0,0.0
65,121,0.23548125641998865,0.23548125641998865,0,0.0
65,122,0.1128435795196491,0.1128435795196491,0,0.0
65,123,0.2171270534193036,0.2171270534193036,0,0.0
65,124,0.2441096334915918,0.2441096334915918,0,0.0
65,125,0.2199976333185724,0.2199976333185724,0,0.0
65,126,0.25195154042916346,0.25195154042916346,0,0.0
65,127,0.1920111142854831,0.1920111142854831,0,0.0
65,128,0.12307765768339078,0.12307765768339078,0,0.0
65,129,0.07186088461502921,0.07186088461502921,0,0.0
65,130,0.2515662611134158,0.2515662611134158,0,0.0
65,131,0.1896235216818336,0.1896235216818336,0,0.0
65,132,0.22160561325739458,0.22160561325739458,0,0.0
65,133,0.21606293081025024,0.21606293081025024,0,0.0
65,134,0.18167551036489732,0.18167551036489732,0,0.0
65,135,0.2200880337473639,0.2200880337473639,0,0.0
65,136,0.14871157011886557,0.14871157011886557,0,0.0
65,137,0.23204228631448767,0.23204228631448767,0,0.0
65,138,0.31810733250641204,0.31810733250641204,0,0.0
65,139,0.17739577308584148,0.17739577308584148,0,0.0
65,140,0.22906836583184792,0.22906836583184792,0,0.0
65,141,0.2268506545272076,0.2268506545272076,0,0.0
65,142,0.22227431892132568,0.22227431892132568,0,0.0
65,143,0.3641109751270784,0.3641109751270784,0,0.0
65,144,0.2747289634929641,0.2747289634929641,0,0.0
65,145,0.21601147736906598,0.21601147736906598,0,0.0
65,146,0.1481648176157795,0.1481648176157795,0,0.0
65,147,0.23343694752432356,0.23343694752432356,0,0.0
65,148,0.26205486006534284,0.26205486006534284,0,0.0
65,149,0.2544285669338708,0.2544285669338708,0,0.0
65,150,0.13493546996331793,0.13493546996331793,0,0.0
65,151,0.16394709153463521,0.16394709153463521,0,0.0
65,152,0.20182275571353342,0.20182275571353342,0,0.0
65,153,0.2322690162805237,0.2322690162805237,0,0.0
65,154,0.09304404880522973,0.09304404880522973,0,0.0
65,155,0.16139297533785074,0.16139297533785074,0,0.0
65,156,0.20115468780970866,0.20115468780970866,0,0.0
65,157,0.24336705784752907,0.24336705784752907,0,0.0
65,158,0.2749218584202092,0.2749218584202092,0,0.0
65,159,0.14959708870349067,0.14959708870349067,0,0.0
65,160,0.2492810720530948,0.2492810720530948,0,0.0
65,161,0.18654958356883716,0.18654958356883716,0,0.0
65,162,0.22891260553371995,0.22891260553371995,0,0.0
65,163,0.20044864840163848,0.20044864840163848,0,0.0
65,164,0.17752520033050742,0.17752520033050742,0,0.0
65,165,0.21585743341462396,0.21585743341462396,0,0.0
65,166,0.16779744744386196,0.16779744744386196,0,0.0
65,167,0.12398211383674392,0.12398211383674392,0,0.0
65,168,0.2076759068117526,0.2076759068117526,0,0.0
65,169,0.22176191461313782,0.22176191461313782,0,0.0
65,170,0.23294669579361252,0.23294669579361252,0,0.0
65,171,0.2546109075452498,0.2546109075452498,0,0.0
65,172,0.24741462702805989,0.24741462702805989,0,0.0
65,173,0.24152355805739184,0.24152355805739184,0,0.0
65,174,0.23843364162740727,0.23843364162740727,0,0.0
65,175,0.28195078145058033,0.28195078145058033,0,0.0
65,176,0.12105384055217945,0.12105384055217945,0,0.0
65,177,0.3332929126373569,0.3332929126373569,0,0.0
65,178,0.1425247809934726,0.1425247809934726,0,0.0
65,179,0.24020837341780904,0.24020837341780904,0,0.0
65,180,0.2469446649104523,0.2469446649104523,0,0.0
65,181,0.13674277386729444,0.13674277386729444,0,0.0
65,182,0.24402968340944084,0.24402968340944084,0,0.0
65,183,0.12241282620325054,0.12241282620325054,0,0.0
65,184,0.15486307986901962,0.15486307986901962,0,0.0
65,185,0.2694715475365937,0.2694715475365937,0,0.0
65,186,0.22850700672082944,0.22850700672082944,0,0.0
65,187,0.21317919696360765,0.21317919696360765,0,0.0
65,188,0.12966752749422275,0.12966752749422275,0,0.0
65,189,0.25576436185905527,0.25576436185905527,0,0.0
65,190,0.2621065271331996,0.2621065271331996,0,0.0
65,191,0.12625638159097516,0.12625638159097516,0,0.0
65,192,0.12226376651416601,0.12226376651416601,0,0.0
65,193,0.2452465067237436,0.2452465067237436,0,0.0
65,194,0.18249889909458394,0.18249889909458394,0,0.0
65,195,0.17586877023970174,0.17586877023970174,0,0.0
65,196,0.2332241529963308,0.2332241529963308,0,0.0
65,197,0.24126334149856146,0.24126334149856146,0,0.0
65,198,0.1971745589040534,0.1971745589040534,0,0.0
65,199,0.2268345641703313,0.2268345641703313,0,0.0
66,67,0.11983710074282461,0.11983710074282461,0,0.0
66,68,0.4717266780011427,0.4717266780011427,0,0.0
66,69,0.43133758728989363,0.43133758728989363,0,0.0
66,70,0.18248001572453318,0.18248001572453318,0,0.0
66,71,0.2281491052441076,0.2281491052441076,0,0.0
66,72,0.4113747607522916,0.4113747607522916,0,0.0
66,73,0.3222773187430506,0.3222773187430506,0,0.0
66,74,0.4359454903697882,0.4359454903697882,0,0.0
66,75,0.18760947747381596,0.18760947747381596,0,0.0
66,76,0.258336279269295,0.258336279269295,0,0.0
66,77,0.18957933482540057,0.18957933482540057,0,0.0
66,78,0.37586645052708717,0.37586645052708717,0,0.0
66,79,0.36728416265582564,0.36728416265582564,0,0.0
66,80,0.23824642718670752,0.23824642718670752,0,0.0
66,81,0.24480634363031273,0.24480634363031273,0,0.0
66,82,0.2444216178172846,0.2444216178172846,0,0.0
66,83,0.30821943195499674,0.30821943195499674,0,0.0
66,84,0.11090035898568387,0.11090035898568387,0,0.0
66,85,0.4867957731349355,0.4867957731349355,0,0.0
66,86,0.1828736423088099,0.1828736423088099,0,0.0
66,87,0.13008799782644845,0.13008799782644845,0,0.0
66,88,0.3084560049103295,0.3084560049103295,0,0.0
66,89,0.24728921683764532,0.24728921683764532,0,0.0
66,90,0.34271370062943135,0.34271370062943135,0,0.0
66,91,0.18028349690904108,0.18028349690904108,0,0.0
66,92,0.26043760465510074,0.26043760465510074,0,0.0
66,93,0.34469817867771374,0.34469817867771374,0,0.0
66,94,0.2648660470608904,0.2648660470608904,0,0.0
66,95,0.106265982959885,0.106265982959885,0,0.0
66,96,0.37641630863801856,0.37641630863801856,0,0.0
66,97,0.29254929115241346,0.29254929115241346,0,0.0
66,98,0.35406336137789274,0.35406336137789274,0,0.0
66,99,0.4028828868448478,0.4028828868448478,0,0.0
66,100,0.3912021502558872,0.3912021502558872,0,0.0
66,101,0.528513677318078,0.528513677318078,0,0.0
66,102,0.32469002159479055,0.32469002159479055,0,0.0
66,103,0.4485583459659261,0.4485583459659261,0,0.0
66,104,0.23498830962693815,0.23498830962693815,0,0.0
66,105,0.4088811546689386,0.4088811546689386,0,0.0
66,106,0.2415253484314218,0.2415253484314218,0,0.0
66,107,0.27495883735076665,0.27495883735076665,0,0.0
66,108,0.24997673279343094,0.24997673279343094,0,0.0
66,109,0.20031744101648566,0.20031744101648566,0,0.0
66,110,0.3743230780019694,0.3743230780019694,0,0.0
66,111,0.32629255897314485,0.32629255897314485,0,0.0
66,112,0.22172488396088086,0.22172488396088086,0,0.0
66,113,0.3754942929518765,0.3754942929518765,0,0.0
66,114,0.4434359119926348,0.4434359119926348,0,0.0
66,115,0.2507357277091866,0.2507357277091866,0,0.0
66,116,0.3971448922899057,0.3971448922899057,0,0.0
66,117,0.3076436342606094,0.3076436342606094,0,0.0
66,118,0.22665201025104703,0.22665201025104703,0,0.0
66,119,0.26641014424258147,0.26641014424258147,0,0.0
66,120,0.20084128795392756,0.20084128795392756,0,0.0
66,121,0.2162035472535731,0.2162035472535731,0,0.0
66,122,0.09970333821715503,0.09970333821715503,0,0.0
66,123,0.45534602549062,0.45534602549062,0,0.0
66,124,0.26747872365607184,0.26747872365607184,0,0.0
66,125,0.43298027291875035,0.43298027291875035,0,0.0
66,126,0.18563054225868647,0.18563054225868647,0,0.0
66,127,0.26344050506918076,0.26344050506918076,0,0.0
66,128,0.20071606975928208,0.20071606975928208,0,0.0
66,129,0.1169628280532954,0.1169628280532954,0,0.0
66,130,0.18862824006752785,0.18862824006752785,0,0.0
66,131,0.28103734088179244,0.28103734088179244,0,0.0
66,132,0.20626264685104745,0.20626264685104745,0,0.0
66,133,0.2527960495621026,0.2527960495621026,0,0.0
66,134,0.43638659610929137,0.43638659610929137,0,0.0
66,135,0.2246119782840908,0.2246119782840908,0,0.0
66,136,0.32421486017524315,0.32421486017524315,0,0.0
66,137,0.3234995199648091,0.3234995199648091,0,0.0
66,138,0.334594806576357,0.334594806576357,0,0.0
66,139,0.2877773686352811,0.2877773686352811,0,0.0
66,140,0.40129234036476763,0.40129234036476763,0,0.0
66,141,0.2934029502944142,0.2934029502944142,0,0.0
66,142,0.21000949216102358,0.21000949216102358,0,0.0
66,143,0.30611535114031,0.30611535114031,0,0.0
66,144,0.2725061244422635,0.2725061244422635,0,0.0
66,145,0.20289280138928023,0.20289280138928023,0,0.0
66,146,0.330784311473956,0.330784311473956,0,0.0
66,147,0.2662955670951457,0.2662955670951457,0,0.0
66,148,0.4443176336699969,0.4443176336699969,0,0.0
66,149,0.24607595966246704,0.24607595966246704,0,0.0
66,150,0.1662484294002946,0.1662484294002946,0,0.0
66,151,0.1522661093148631,0.1522661093148631,0,0.0
66,152,0.13372991432004874,0.13372991432004874,0,0.0
66,153,0.2939033392984132,0.2939033392984132,0,0.0
66,154,0.265797977678515,0.265797977678515,0,0.0
66,155,0.23550851898767425,0.23550851898767425,0,0.0
66,156,0.16611005418036093,0.16611005418036093,0,0.0
66,157,0.41505062810017623,0.41505062810017623,0,0.0
66,158,0.3148939520732167,0.3148939520732167,0,0.0
66,159,0.18456271895092283,0.18456271895092283,0,0.0
66,160,0.2446349679705662,0.2446349679705662,0,0.0
66,161,0.20007462665592757,0.20007462665592757,0,0.0
66,162,0.4746331637583267,0.4746331637583267,0,0.0
66,163,0.18432526928654278,0.18432526928654278,0,0.0
66,164,0.19834322526009426,0.19834322526009426,0,0.0
66,165,0.12266262356135425,0.12266262356135425,0,0.0
66,166,0.21679377532053237,0.21679377532053237,0,0.0
66,167,0.12483311362071159,0.12483311362071159,0,0.0
66,168,0.27786001160077506,0.27786001160077506,0,0.0
66,169,0.21514386479399594,0.21514386479399594,0,0.0
66,170,0.40325449756708714,0.40325449756708714,0,0.0
66,171,0.2131795966050381,0.2131795966050381,0,0.0
66,172,0.4896167956568351,0.4896167956568351,0,0.0
66,173,0.4587520183873765,0.4587520183873765,0,0.0
66,174,0.2920837306116431,0.2920837306116431,0,0.0
66,175,0.4069285259126551,0.4069285259126551,0,0.0
66,176,0.1720614877844257,0.1720614877844257,0,0.0
66,177,0.31280340273377344,0.31280340273377344,0,0.0
66,178,0.2589596203732547,0.2589596203732547,0,0.0
66,179,0.40222970480208353,0.40222970480208353,0,0.0
66,180,0.4424786975849409,0.4424786975849409,0,0.0
66,181,0.25542914398229494,0.25542914398229494,0,0.0
66,182,0.1870290324144725,0.1870290324144725,0,0.0
66,183,0.1290683464783298,0.1290683464783298,0,0.0
66,184,0.2511466041446955,0.2511466041446955,0,0.0
66,185,0.45952284258021425,0.45952284258021425,0,0.0
66,186,0.41989098944947817,0.41989098944947817,0,0.0
66,187,0.25227330824248506,0.25227330824248506,0,0.0
66,188,0.12310713082022193,0.12310713082022193,0,0.0
66,189,0.27014320406815867,0.27014320406815867,0,0.0
66,190,0.4473214680236852,0.4473214680236852,0,0.0
66,191,0.2973198708962243,0.2973198708962243,0,0.0
66,192,0.390591352914935,0.390591352914935,0,0.0
66,193,0.40705150786996264,0.40705150786996264,0,0.0
66,194,0.318777372363227,0.318777372363227,0,0.0
66,195,0.4104720225175913,0.4104720225175913,0,0.0
66,196,0.45089355719634583,0.45089355719634583,0,0.0
66,197,0.48961711646952005,0.48961711646952005,0,0.0
66,198,0.21208654838454347,0.21208654838454347,0,0.0
66,199,0.33747376615081676,0.33747376615081676,0,0.0
67,68,0.21792056103133237,0.21792056103133237,0,0.0
67,69,0.10943878038036775,0.10943878038036775,0,0.0
67,70,0.15493703176104917,0.15493703176104917,0,0.0
67,71,0.15243473463510793,0.15243473463510793,0,0.0
67,72,0.22598948855279513,0.22598948855279513,0,0.0
67,73,0.12738801326599908,0.12738801326599908,0,0.0
67,74,0.11210930024678921,0.11210930024678921,0,0.0
67,75,0.1455690163767826,0.1455690163767826,0,0.0
67,76,0.20842997765582008,0.20842997765582008,0,0.0
67,77,0.2108524111527405,0.2108524111527405,0,0.0
67,78,0.229193442640799,0.229193442640799,0,0.0
67,79,0.22548957586302484,0.22548957586302484,0,0.0
67,80,0.2016039580275279,0.2016039580275279,0,0.0
67,81,0.2545747722554305,0.2545747722554305,0,0.0
67,82,0.05185802166161098,0.05185802166161098,0,0.0
67,83,0.12226137697676095,0.12226137697676095,0,0.0
67,84,0.15968166194937583,0.15968166194937583,0,0.0
67,85,0.15358629970405316,0.15358629970405316,0,0.0
67,86,0.26059572374924084,0.26059572374924084,0,0.0
67,87,0.18352432834843962,0.18352432834843962,0,0.0
67,88,0.22143118126224984,0.22143118126224984,0,0.0
67,89,0.07821421883912556,0.07821421883912556,0,0.0
67,90,0.04377135423075966,0.06483136023900064,-9,0.021060006008240983
67,91,0.05728581541332671,0.06956758057683143,8,0.012281765163504724
67,92,0.13216431351961322,0.13216431351961322,0,0.0
67,93,0.2855010385088852,0.2855010385088852,0,0.0
67,94,0.1672245802284444,0.1672245802284444,0,0.0
67,95,-0.0034275087694839216,0.10394889969217393,8,0.10737640846165784
67,96,0.2055798510764203,0.2055798510764203,0,0.0
67,97,0.2211831393380026,0.2211831393380026,0,0.0
67,98,0.20884455635048838,0.20884455635048838,0,0.0
67,99,0.11191785983361902,0.11191785983361902,0,0.0
67,100,0.20267445360682387,0.20267445360682387,0,0.0
67,101,0.20106586429164247,0.20106586429164247,0,0.0
67,102,0.2986684962534827,0.2986684962534827,0,0.0
67,103,0.1633959691194445,0.1633959691194445,0,0.0
67,104,0.17048143172375782,0.17048143172375782,0,0.0
67,105,0.16730392689574958,0.16730392689574958,0,0.0
67,106,0.19528174725136613,0.19528174725136613,0,0.0
67,107,0.24198640977851416,0.24198640977851416,0,0.0
67,108,0.07887621778447669,0.07887621778447669,0,0.0
67,109,0.17441578544365707,0.17441578544365707,0,0.0
67,110,0.23758483048963513,0.23758483048963513,0,0.0
67,111,0.16585353472860312,0.16585353472860312,0,0.0
67,112,0.12759744504319842,0.12759744504319842,0,0.0
67,113,0.23994038498183984,0.23994038498183984,0,0.0
67,114,0.2586087221792728,0.2586087221792728,0,0.0
67,115,0.027644255715645896,0.04910180531523988,4,0.021457549599593985
67,116,0.11535798059412176,0.11535798059412176,0,0.0
67,117,0.23610462035607932,0.23610462035607932,0,0.0
67,118,0.19173991636923088,0.19173991636923088,0,0.0
67,119,0.18702842408338116,0.18702842408338116,0,0.0
67,120,0.2336157162698586,0.2336157162698586,0,0.0
67,121,0.27164083232804465,0.27164083232804465,0,0.0
67,122,0.12966862998993373,0.12966862998993373,0,0.0
67,123,0.13438034942492694,0.13438034942492694,0,0.0
67,124,0.19491123090830512,0.19491123090830512,0,0.0
67,125,0.14104694205084528,0.14104694205084528,0,0.0
67,126,0.16831542361837226,0.16831542361837226,0,0.0
67,127,0.17131944346639794,0.17131944346639794,0,0.0
67,128,0.1048084498750295,0.1048084498750295,0,0.0
67,129,0.061806383294775176,0.061806383294775176,0,0.0
67,130,0.23873153422003068,0.23873153422003068,0,0.0
67,131,0.20724155284461068,0.20724155284461068,0,0.0
67,132,0.19287365817706478,0.19287365817706478,0,0.0
67,133,0.10417614489153162,0.10417614489153162,0,0.0
67,134,0.07862618839571504,0.07862618839571504,0,0.0
67,135,0.14901214753170577,0.14901214753170577,0,0.0
67,136,0.1311303606106873,0.1311303606106873,0,0.0
67,137,0.23368421702802172,0.23368421702802172,0,0.0
67,138,0.21522112628334567,0.21522112628334567,0,0.0
67,139,0.118971921141605,0.118971921141605,0,0.0
67,140,0.18878564139888707,0.18878564139888707,0,0.0
67,141,0.18488782649889005,0.18488782649889005,0,0.0
67,142,0.15102411122740092,0.15102411122740092,0,0.0
67,143,0.3013167593103562,0.3013167593103562,0,0.0
67,144,0.22432585406009603,0.22432585406009603,0,0.0
67,145,0.16802845827268625,0.16802845827268625,0,0.0
67,146,0.09901179935785911,0.09901179935785911,0,0.0
67,147,0.24877383984560475,0.24877383984560475,0,0.0
67,148,0.2100513184492546,0.2100513184492546,0,0.0
67,149,0.15920550390021274,0.15920550390021274,0,0.0
67,150,0.16667899153761936,0.16667899153761936,0,0.0
67,151,0.1757090421578685,0.1757090421578685,0,0.0
67,152,0.21369261264726136,0.21369261264726136,0,0.0
67,153,0.18826310249847178,0.18826310249847178,0,0.0
67,154,0.06762280073371241,0.06762280073371241,0,0.0
67,155,0.03581382262535864,0.054776573235778496,8,0.018962750610419854
67,156,0.19550978596157242,0.19550978596157242,0,0.0
67,157,0.19421344715107267,0.19421344715107267,0,0.0
67,158,0.1782562745863632,0.1782562745863632,0,0.0
67,159,0.17197481414130056,0.17197481414130056,0,0.0
67,160,0.26407133443222885,0.26407133443222885,0,0.0
67,161,0.15952698518305672,0.15952698518305672,0,0.0
67,162,0.11545109462560277,0.11545109462560277,0,0.0
67,163,0.2560599892217298,0.2560599892217298,0,0.0
67,164,0.1270544770449893,0.1270544770449893,0,0.0
67,165,0.8070087379162261,0.8070087379162261,0,0.0
67,166,0.11590103561757319,0.11590103561757319,0,0.0
67,167,0.09529157301985937,0.09529157301985937,0,0.0
67,168,0.12885711017969045,0.12885711017969045,0,0.0
67,169,0.14871108159235585,0.14871108159235585,0,0.0
67,170,0.16752967867807678,0.16752967867807678,0,0.0
67,171,0.5284613861303559,0.5284613861303559,0,0.0
67,172,0.14487379132976436,0.14487379132976436,0,0.0
67,173,0.12079289423109336,0.12079289423109336,0,0.0
67,174,0.14843993789424395,0.14843993789424395,0,0.0
67,175,0.1575458129201465,0.1575458129201465,0,0.0
67,176,0.1880734222966066,0.1880734222966066,0,0.0
67,177,0.25370173986158573,0.25370173986158573,0,0.0
67,178,0.1313824026102882,0.1313824026102882,0,0.0
67,179,0.19893399663744896,0.19893399663744896,0,0.0
67,180,0.2558003733474942,0.2558003733474942,0,0.0
67,181,0.1080998991964918,0.1080998991964918,0,0.0
67,182,0.43444966742236624,0.43444966742236624,0,0.0
67,183,0.09813845648582226,0.09813845648582226,0,0.0
67,184,0.1629145624077795,0.1629145624077795,0,0.0
67,185,0.15002172967070002,0.15002172967070002,0,0.0
67,186,0.20695613710714597,0.20695613710714597,0,0.0
67,187,0.2324955371205286,0.2324955371205286,0,0.0
67,188,0.12265995570031457,0.12265995570031457,0,0.0
67,189,0.1728304381575103,0.1728304381575103,0,0.0
67,190,0.16255697541384362,0.16255697541384362,0,0.0
67,191,0.05671824969920258,0.05671824969920258,0,0.0
67,192,0.1451380791883691,0.1451380791883691,0,0.0
67,193,0.24794972605499616,0.24794972605499616,0,0.0
67,194,0.13184508619855054,0.13184508619855054,0,0.0
67,195,0.13566960178891038,0.13566960178891038,0,0.0
67,196,0.12127399541063989,0.12127399541063989,0,0.0
67,197,0.16063575977683453,0.16063575977683453,0,0.0
67,198,0.18875797870047775,0.18875797870047775,0,0.0
67,199,0.1287329476392422,0.1287329476392422,0,0.0
68,69,0.461912117887532,0.461912117887532,0,0.0
68,70,0.2365021700959504,0.2365021700959504,0,0.0
68,71,0.24223605573750975,0.24223605573750975,0,0.0
68,72,0.5671036062694031,0.5671036062694031,0,0.0
68,73,0.30730799179086943,0.30730799179086943,0,0.0
68,74,0.506222530645124,0.506222530645124,0,0.0
68,75,0.2308855549107254,0.2308855549107254,0,0.0
68,76,0.22821452292744895,0.22821452292744895,0,0.0
68,77,0.22420557449381567,0.22420557449381567,0,0.0
68,78,0.38163820143918004,0.38163820143918004,0,0.0
68,79,0.3823377739636982,0.3823377739636982,0,0.0
68,80,0.3325064117210398,0.3325064117210398,0,0.0
68,81,0.3249771385652495,0.3249771385652495,0,0.0
68,82,0.2411864776283375,0.2411864776283375,0,0.0
68,83,0.40202848934599106,0.40202848934599106,0,0.0
68,84,0.12084209267904614,0.12084209267904614,0,0.0
68,85,0.5688215234976123,0.5688215234976123,0,0.0
68,86,0.2612339028128031,0.2612339028128031,0,0.0
68,87,0.1864781703754469,0.1864781703754469,0,0.0
68,88,0.34758273305341375,0.34758273305341375,0,0.0
68,89,0.2821873174036206,0.2821873174036206,0,0.0
68,90,0.40061074618735015,0.40061074618735015,0,0.0
68,91,0.19636251084264947,0.19636251084264947,0,0.0
68,92,0.2916600086393586,0.2916600086393586,0,0.0
68,93,0.4765394861253712,0.4765394861253712,0,0.0
68,94,0.2610226361369236,0.2610226361369236,0,0.0
68,95,0.09686649483868229,0.09686649483868229,0,0.0
68,96,0.38521574277122106,0.38521574277122106,0,0.0
68,97,0.3292509241662699,0.3292509241662699,0,0.0
68,98,0.44974879578144067,0.44974879578144067,0,0.0
68,99,0.4121745483777871,0.4121745483777871,0,0.0
68,100,0.5049671870939488,0.5049671870939488,0,0.0
68,101,0.5064132994175529,0.5064132994175529,0,0.0
68,102,0.45076307284890943,0.45076307284890943,0,0.0
68,103,0.46053942370171524,0.46053942370171524,0,0.0
68,104,0.36484724675750385,0.36484724675750385,0,0.0
68,105,0.568239806054699,0.568239806054699,0,0.0
68,106,0.29152421970496595,0.29152421970496595,0,0.0
68,107,0.4326875590795939,0.4326875590795939,0,0.0
68,108,0.28196888814344284,0.28196888814344284,0,0.0
68,109,0.21725283193718237,0.21725283193718237,0,0.0
68,110,0.39972143231780816,0.39972143231780816,0,0.0
